<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.07.20	02:00:00	1131.68	1132.76	1131.68	1132.08	644	0	34
2015.07.20	03:00:00	1132.03	1132.61	1130.80	1132.61	721	0	33
2015.07.20	04:00:00	1132.60	1132.86	1071.93	1106.45	8874	0	33
2015.07.20	05:00:00	1106.51	1111.67	1104.73	1106.20	6816	0	33
2015.07.20	06:00:00	1106.29	1109.57	1105.62	1108.18	3214	0	33
2015.07.20	07:00:00	1108.16	1109.77	1106.98	1107.73	2444	0	34
2015.07.20	08:00:00	1107.75	1110.20	1104.62	1109.08	3873	0	33
2015.07.20	09:00:00	1109.12	1119.03	1108.47	1117.19	5809	0	33
2015.07.20	10:00:00	1117.19	1118.20	1113.82	1116.28	2780	0	33
2015.07.20	11:00:00	1116.27	1116.59	1113.56	1115.37	2760	0	33
2015.07.20	12:00:00	1115.36	1115.57	1113.17	1114.40	2875	0	34
2015.07.20	13:00:00	1114.45	1114.60	1110.46	1113.43	3072	0	34
2015.07.20	14:00:00	1113.43	1116.00	1113.22	1113.51	2801	0	33
2015.07.20	15:00:00	1113.51	1114.50	1108.54	1109.71	4955	0	33
2015.07.20	16:00:00	1109.71	1113.33	1105.93	1106.00	7729	0	33
2015.07.20	17:00:00	1106.02	1108.27	1101.75	1106.15	6895	0	33
2015.07.20	18:00:00	1106.12	1112.22	1106.05	1109.23	5465	0	33
2015.07.20	19:00:00	1109.33	1110.91	1107.77	1108.02	3091	0	33
2015.07.20	20:00:00	1108.02	1108.93	1106.57	1107.38	2920	0	33
2015.07.20	21:00:00	1107.34	1107.72	1105.07	1105.51	2012	0	33
2015.07.20	22:00:00	1105.45	1105.68	1102.37	1102.79	1525	0	33
2015.07.20	23:00:00	1102.84	1103.27	1094.30	1096.44	3272	0	33
2015.07.21	01:00:00	1098.58	1100.01	1097.24	1097.43	1403	0	34
2015.07.21	02:00:00	1097.41	1099.77	1096.91	1099.30	1844	0	33
2015.07.21	03:00:00	1099.25	1103.82	1098.50	1103.69	3053	0	34
2015.07.21	04:00:00	1103.69	1105.74	1101.33	1101.77	3427	0	34
2015.07.21	05:00:00	1101.82	1104.57	1101.82	1103.69	1282	0	33
2015.07.21	06:00:00	1103.62	1104.25	1103.06	1103.60	1066	0	33
2015.07.21	07:00:00	1103.67	1104.57	1103.32	1103.97	1484	0	34
2015.07.21	08:00:00	1103.97	1104.19	1101.41	1103.02	2899	0	34
2015.07.21	09:00:00	1103.02	1104.86	1100.92	1104.45	3447	0	34
2015.07.21	10:00:00	1104.35	1108.81	1104.30	1107.26	4012	0	33
2015.07.21	11:00:00	1107.50	1109.25	1107.06	1107.84	2514	0	33
2015.07.21	12:00:00	1107.87	1109.01	1106.24	1106.34	2217	0	33
2015.07.21	13:00:00	1106.32	1107.25	1106.15	1106.59	1864	0	34
2015.07.21	14:00:00	1106.64	1109.78	1106.30	1107.80	2888	0	33
2015.07.21	15:00:00	1107.80	1107.82	1102.95	1103.28	4475	0	33
2015.07.21	16:00:00	1103.20	1105.87	1102.90	1105.21	4474	0	33
2015.07.21	17:00:00	1105.18	1109.16	1105.18	1108.02	5351	0	33
2015.07.21	18:00:00	1108.02	1108.44	1105.22	1105.98	2942	0	33
2015.07.21	19:00:00	1105.96	1107.45	1105.50	1107.26	1641	0	33
2015.07.21	20:00:00	1107.15	1107.27	1102.09	1102.74	2601	0	33
2015.07.21	21:00:00	1102.78	1103.57	1098.57	1098.88	2234	0	33
2015.07.21	22:00:00	1098.88	1100.84	1098.23	1099.54	1694	0	33
2015.07.21	23:00:00	1099.58	1101.38	1099.58	1100.93	576	0	33
2015.07.22	01:00:00	1101.01	1103.30	1100.53	1102.86	798	0	33
2015.07.22	02:00:00	1102.85	1103.08	1099.32	1099.55	951	0	34
2015.07.22	03:00:00	1099.57	1101.75	1099.13	1101.05	2132	0	34
2015.07.22	04:00:00	1101.24	1102.58	1095.70	1095.70	4391	0	34
2015.07.22	05:00:00	1095.67	1097.75	1093.03	1093.31	3259	0	33
2015.07.22	06:00:00	1093.31	1095.14	1092.62	1093.58	2650	0	33
2015.07.22	07:00:00	1093.52	1094.47	1093.30	1093.97	1589	0	33
2015.07.22	08:00:00	1093.92	1094.37	1091.51	1092.25	2847	0	33
2015.07.22	09:00:00	1092.25	1097.34	1090.93	1094.47	6279	0	33
2015.07.22	10:00:00	1094.40	1095.32	1092.14	1094.93	4056	0	33
2015.07.22	11:00:00	1094.97	1095.46	1093.60	1094.29	2357	0	33
2015.07.22	12:00:00	1094.29	1096.34	1093.29	1095.31	2678	0	34
2015.07.22	13:00:00	1095.31	1095.32	1092.75	1093.73	2119	0	33
2015.07.22	14:00:00	1093.75	1094.24	1088.19	1088.53	3723	0	33
2015.07.22	15:00:00	1088.49	1092.63	1087.19	1090.25	5771	0	33
2015.07.22	16:00:00	1090.30	1092.51	1088.09	1090.60	5195	0	33
2015.07.22	17:00:00	1090.59	1094.71	1086.96	1093.51	5213	0	33
2015.07.22	18:00:00	1093.48	1096.24	1091.05	1092.98	4549	0	33
2015.07.22	19:00:00	1092.98	1094.14	1092.32	1093.83	2266	0	33
2015.07.22	20:00:00	1093.83	1094.08	1091.82	1092.22	1621	0	33
2015.07.22	21:00:00	1092.26	1093.53	1091.88	1093.53	945	0	33
2015.07.22	22:00:00	1093.48	1094.07	1092.09	1093.72	930	0	33
2015.07.22	23:00:00	1093.77	1094.48	1093.37	1093.94	505	0	34
2015.07.23	01:00:00	1094.41	1095.27	1094.14	1095.07	408	0	35
2015.07.23	02:00:00	1095.02	1095.02	1093.57	1094.07	442	0	34
2015.07.23	03:00:00	1094.07	1094.97	1093.84	1094.47	1049	0	34
2015.07.23	04:00:00	1094.42	1098.65	1093.42	1098.08	3270	0	33
2015.07.23	05:00:00	1098.11	1099.52	1097.04	1097.67	2922	0	33
2015.07.23	06:00:00	1097.65	1099.13	1097.52	1097.86	1241	0	34
2015.07.23	07:00:00	1097.89	1099.42	1097.57	1099.22	1031	0	34
2015.07.23	08:00:00	1099.21	1099.70	1097.97	1098.33	2156	0	33
2015.07.23	09:00:00	1098.32	1098.65	1096.05	1096.05	2674	0	33
2015.07.23	10:00:00	1096.06	1105.55	1095.71	1103.67	4437	0	33
2015.07.23	11:00:00	1103.62	1105.68	1102.43	1104.54	4356	0	33
2015.07.23	12:00:00	1104.60	1104.64	1101.62	1102.35	3106	0	34
2015.07.23	13:00:00	1102.35	1102.96	1101.42	1102.17	2823	0	33
2015.07.23	14:00:00	1102.12	1102.25	1100.39	1102.15	2454	0	33
2015.07.23	15:00:00	1102.15	1102.15	1094.67	1095.81	6784	0	33
2015.07.23	16:00:00	1095.81	1098.58	1094.12	1097.64	5646	0	33
2015.07.23	17:00:00	1097.68	1098.32	1092.78	1093.16	5646	0	33
2015.07.23	18:00:00	1093.13	1095.23	1092.88	1093.79	4195	0	33
2015.07.23	19:00:00	1093.81	1096.49	1093.14	1095.15	3024	0	33
2015.07.23	20:00:00	1095.15	1095.84	1091.98	1092.67	2769	0	33
2015.07.23	21:00:00	1092.57	1092.61	1089.45	1089.87	2687	0	33
2015.07.23	22:00:00	1089.82	1090.11	1087.15	1088.37	2090	0	33
2015.07.23	23:00:00	1088.38	1091.05	1088.38	1090.36	837	0	34
2015.07.24	01:00:00	1090.16	1091.53	1090.01	1090.80	702	0	34
2015.07.24	02:00:00	1090.73	1091.09	1090.20	1090.86	574	0	34
2015.07.24	03:00:00	1090.86	1090.99	1089.14	1089.63	1802	0	34
2015.07.24	04:00:00	1089.64	1089.89	1082.49	1083.69	4778	0	33
2015.07.24	05:00:00	1083.60	1084.28	1077.19	1080.96	4671	0	33
2015.07.24	06:00:00	1081.01	1085.17	1080.62	1083.60	4013	0	33
2015.07.24	07:00:00	1083.60	1084.15	1082.65	1083.37	1989	0	33
2015.07.24	08:00:00	1083.42	1085.67	1082.93	1084.97	2471	0	33
2015.07.24	09:00:00	1085.03	1086.37	1082.55	1085.77	5870	0	33
2015.07.24	10:00:00	1085.67	1085.72	1082.31	1084.33	4353	0	33
2015.07.24	11:00:00	1084.37	1084.68	1083.08	1084.02	2668	0	34
2015.07.24	12:00:00	1084.02	1084.37	1082.46	1082.92	3380	0	33
2015.07.24	13:00:00	1082.87	1082.90	1078.38	1080.02	3806	0	33
2015.07.24	14:00:00	1080.07	1080.75	1077.47	1078.30	4514	0	33
2015.07.24	15:00:00	1078.23	1084.19	1078.08	1083.50	5857	0	33
2015.07.24	16:00:00	1083.50	1084.78	1079.16	1080.91	7102	0	33
2015.07.24	17:00:00	1080.88	1084.82	1080.76	1082.14	5234	0	33
2015.07.24	18:00:00	1082.12	1088.88	1082.04	1085.09	6387	0	33
2015.07.24	19:00:00	1085.14	1086.40	1084.22	1085.71	2803	0	33
2015.07.24	20:00:00	1085.69	1094.46	1085.28	1092.23	4570	0	33
2015.07.24	21:00:00	1092.28	1101.49	1092.28	1096.61	5963	0	33
2015.07.24	22:00:00	1096.62	1100.41	1095.57	1098.76	2813	0	33
2015.07.24	23:00:00	1098.73	1099.55	1097.30	1098.98	777	0	33
2015.07.27	01:00:00	1098.49	1100.85	1095.09	1095.64	1595	0	33
2015.07.27	02:00:00	1095.64	1097.69	1095.32	1097.23	999	0	33
2015.07.27	03:00:00	1097.13	1097.64	1095.27	1096.75	2650	0	33
2015.07.27	04:00:00	1096.75	1099.09	1094.24	1097.93	4455	0	33
2015.07.27	05:00:00	1097.94	1098.46	1096.37	1097.64	2117	0	33
2015.07.27	06:00:00	1097.64	1098.25	1096.64	1097.85	1829	0	34
2015.07.27	07:00:00	1097.85	1098.27	1096.64	1097.63	1494	0	34
2015.07.27	08:00:00	1097.58	1100.38	1097.03	1098.49	2373	0	33
2015.07.27	09:00:00	1098.50	1104.47	1098.29	1104.17	5405	0	33
2015.07.27	10:00:00	1104.22	1104.93	1102.28	1103.80	5311	0	33
2015.07.27	11:00:00	1103.79	1104.59	1102.20	1102.22	3942	0	34
2015.07.27	12:00:00	1102.22	1102.30	1098.36	1099.46	3889	0	33
2015.07.27	13:00:00	1099.47	1100.15	1095.52	1095.69	3093	0	33
2015.07.27	14:00:00	1095.79	1096.45	1092.07	1093.24	4652	0	33
2015.07.27	15:00:00	1093.21	1093.47	1088.48	1092.25	6777	0	33
2015.07.27	16:00:00	1092.14	1097.19	1092.08	1096.77	6361	0	33
2015.07.27	17:00:00	1096.80	1102.12	1094.26	1095.35	8449	0	33
2015.07.27	18:00:00	1095.35	1099.12	1094.46	1097.42	4980	0	33
2015.07.27	19:00:00	1097.42	1097.76	1095.66	1097.23	3018	0	33
2015.07.27	20:00:00	1097.23	1097.73	1095.27	1096.21	2336	0	34
2015.07.27	21:00:00	1096.19	1096.41	1094.40	1094.95	2051	0	34
2015.07.27	22:00:00	1094.97	1095.25	1092.01	1093.87	2164	0	33
2015.07.27	23:00:00	1093.90	1094.59	1091.75	1093.91	736	0	34
2015.07.28	01:00:00	1094.43	1095.32	1093.52	1093.98	722	0	35
2015.07.28	02:00:00	1093.94	1094.58	1093.23	1094.19	855	0	34
2015.07.28	03:00:00	1094.19	1094.49	1092.31	1093.83	1702	0	34
2015.07.28	04:00:00	1093.77	1095.80	1092.39	1092.76	3435	0	34
2015.07.28	05:00:00	1092.76	1095.30	1092.45	1095.10	1648	0	33
2015.07.28	06:00:00	1095.15	1095.35	1093.96	1094.55	1285	0	33
2015.07.28	07:00:00	1094.55	1096.35	1094.35	1095.26	1173	0	33
2015.07.28	08:00:00	1095.36	1097.28	1094.43	1096.32	2620	0	34
2015.07.28	09:00:00	1096.32	1098.62	1095.86	1096.92	3763	0	33
2015.07.28	10:00:00	1096.92	1097.23	1095.27	1095.62	3411	0	33
2015.07.28	11:00:00	1095.62	1096.59	1094.71	1095.55	2388	0	33
2015.07.28	12:00:00	1095.60	1096.23	1094.78	1095.19	2467	0	34
2015.07.28	13:00:00	1095.22	1095.37	1091.50	1092.87	3756	0	34
2015.07.28	14:00:00	1092.87	1094.53	1091.68	1094.07	3050	0	33
2015.07.28	15:00:00	1094.01	1095.42	1092.51	1094.27	4479	0	33
2015.07.28	16:00:00	1094.30	1098.90	1094.28	1096.94	5686	0	33
2015.07.28	17:00:00	1096.87	1098.27	1094.38	1095.38	4544	0	33
2015.07.28	18:00:00	1095.43	1096.06	1093.73	1094.43	2715	0	33
2015.07.28	19:00:00	1094.45	1095.64	1094.29	1095.07	1670	0	33
2015.07.28	20:00:00	1095.07	1097.32	1094.90	1096.02	1359	0	33
2015.07.28	21:00:00	1096.04	1096.12	1094.70	1095.22	835	0	33
2015.07.28	22:00:00	1095.17	1095.64	1094.82	1095.53	765	0	34
2015.07.28	23:00:00	1095.57	1095.63	1094.93	1094.95	312	0	34
2015.07.29	01:00:00	1094.85	1095.48	1094.69	1095.32	436	0	34
2015.07.29	02:00:00	1095.26	1096.05	1095.21	1095.82	248	0	36
2015.07.29	03:00:00	1095.77	1096.00	1094.54	1095.87	1358	0	34
2015.07.29	04:00:00	1095.85	1097.70	1095.75	1097.12	2356	0	34
2015.07.29	05:00:00	1097.12	1097.65	1096.20	1097.42	1868	0	34
2015.07.29	06:00:00	1097.42	1097.77	1096.47	1096.97	1528	0	34
2015.07.29	07:00:00	1096.99	1097.05	1096.44	1096.71	684	0	34
2015.07.29	08:00:00	1096.74	1099.31	1096.57	1098.81	3200	0	33
2015.07.29	09:00:00	1098.81	1099.10	1097.18	1097.21	3090	0	34
2015.07.29	10:00:00	1097.21	1098.27	1096.03	1097.15	2937	0	33
2015.07.29	11:00:00	1097.15	1098.52	1096.74	1097.04	2227	0	33
2015.07.29	12:00:00	1097.04	1097.95	1096.46	1096.78	2091	0	33
2015.07.29	13:00:00	1096.76	1097.74	1095.87	1096.30	2384	0	33
2015.07.29	14:00:00	1096.30	1096.72	1094.96	1096.34	2166	0	34
2015.07.29	15:00:00	1096.29	1096.61	1093.03	1095.07	4006	0	33
2015.07.29	16:00:00	1095.07	1096.38	1090.88	1091.90	6609	0	33
2015.07.29	17:00:00	1091.95	1095.57	1090.34	1094.16	5847	0	33
2015.07.29	18:00:00	1094.18	1098.73	1093.39	1096.18	5539	0	33
2015.07.29	19:00:00	1096.15	1096.81	1094.55	1095.38	3962	0	33
2015.07.29	20:00:00	1095.37	1096.01	1093.50	1095.08	4245	0	33
2015.07.29	21:00:00	1095.18	1101.86	1094.99	1096.98	8432	0	33
2015.07.29	22:00:00	1096.95	1097.83	1095.24	1097.25	2650	0	33
2015.07.29	23:00:00	1097.25	1098.03	1096.32	1096.88	936	0	34
2015.07.30	01:00:00	1096.59	1096.95	1095.52	1096.92	479	0	34
2015.07.30	02:00:00	1096.92	1097.49	1096.75	1097.44	414	0	34
2015.07.30	03:00:00	1097.52	1098.53	1096.72	1098.04	1952	0	33
2015.07.30	04:00:00	1098.04	1098.33	1094.21	1094.76	2483	0	33
2015.07.30	05:00:00	1094.81	1094.83	1092.55	1093.23	1975	0	33
2015.07.30	06:00:00	1093.06	1093.62	1092.18	1093.07	1744	0	33
2015.07.30	07:00:00	1093.03	1093.33	1092.52	1092.80	1331	0	34
2015.07.30	08:00:00	1092.70	1094.10	1092.52	1092.55	2319	0	34
2015.07.30	09:00:00	1092.59	1092.59	1082.42	1085.70	9033	0	33
2015.07.30	10:00:00	1085.75	1086.93	1084.49	1086.15	3032	0	33
2015.07.30	11:00:00	1086.18	1086.69	1085.30	1085.50	1959	0	33
2015.07.30	12:00:00	1085.64	1086.73	1085.44	1086.34	2375	0	33
2015.07.30	13:00:00	1086.34	1087.92	1085.42	1086.93	1909	0	33
2015.07.30	14:00:00	1086.93	1087.15	1085.19	1085.62	2148	0	33
2015.07.30	15:00:00	1085.52	1088.76	1082.48	1086.68	6228	0	33
2015.07.30	16:00:00	1086.68	1088.14	1083.80	1087.09	6312	0	33
2015.07.30	17:00:00	1087.08	1095.28	1086.58	1093.88	7076	0	33
2015.07.30	18:00:00	1093.93	1094.94	1091.69	1092.03	3598	0	33
2015.07.30	19:00:00	1092.03	1092.12	1088.77	1089.44	2748	0	33
2015.07.30	20:00:00	1089.49	1091.32	1087.83	1089.02	2291	0	33
2015.07.30	21:00:00	1088.97	1090.02	1087.89	1088.72	1619	0	34
2015.07.30	22:00:00	1088.63	1089.42	1087.42	1087.92	1382	0	33
2015.07.30	23:00:00	1087.96	1088.87	1087.78	1088.40	776	0	34
2015.07.31	01:00:00	1087.97	1088.94	1087.97	1088.24	828	0	34
2015.07.31	02:00:00	1088.23	1088.93	1087.79	1088.93	637	0	34
2015.07.31	03:00:00	1088.94	1089.35	1088.29	1088.69	2064	0	34
2015.07.31	04:00:00	1088.69	1088.94	1084.02	1085.13	4302	0	34
2015.07.31	05:00:00	1085.12	1085.93	1083.92	1084.78	1792	0	33
2015.07.31	06:00:00	1084.72	1085.85	1084.35	1084.78	1068	0	33
2015.07.31	07:00:00	1084.74	1085.18	1084.00	1084.06	882	0	33
2015.07.31	08:00:00	1083.97	1085.08	1083.63	1084.40	2010	0	33
2015.07.31	09:00:00	1084.32	1086.23	1081.62	1081.67	4864	0	33
2015.07.31	10:00:00	1081.61	1083.67	1081.17	1083.52	3689	0	33
2015.07.31	11:00:00	1083.57	1083.57	1080.66	1081.97	3005	0	33
2015.07.31	12:00:00	1081.97	1082.83	1079.95	1081.93	3229	0	33
2015.07.31	13:00:00	1081.93	1082.30	1080.37	1081.05	2389	0	33
2015.07.31	14:00:00	1081.06	1081.42	1080.14	1081.30	2305	0	33
2015.07.31	15:00:00	1081.30	1091.55	1081.26	1089.44	7928	0	33
2015.07.31	16:00:00	1089.42	1103.41	1089.25	1097.46	11043	0	33
2015.07.31	17:00:00	1097.44	1098.58	1092.64	1094.23	7087	0	33
2015.07.31	18:00:00	1094.14	1096.90	1092.70	1095.07	5058	0	33
2015.07.31	19:00:00	1094.98	1096.51	1093.84	1094.16	4593	0	33
2015.07.31	20:00:00	1094.17	1098.03	1094.01	1097.19	4317	0	34
2015.07.31	21:00:00	1097.21	1099.02	1094.04	1094.17	2794	0	34
2015.07.31	22:00:00	1094.19	1095.60	1094.06	1094.86	1324	0	34
2015.07.31	23:00:00	1094.86	1095.75	1094.61	1095.50	499	0	34
2015.08.03	01:00:00	1095.56	1096.33	1094.07	1094.72	965	0	34
2015.08.03	02:00:00	1094.72	1094.99	1092.71	1093.16	803	0	34
2015.08.03	03:00:00	1093.19	1093.65	1091.90	1092.83	1649	0	34
2015.08.03	04:00:00	1092.84	1094.71	1092.55	1092.94	3107	0	34
2015.08.03	05:00:00	1092.92	1094.67	1092.65	1094.22	2692	0	33
2015.08.03	06:00:00	1094.27	1097.60	1094.09	1096.07	2686	0	33
2015.08.03	07:00:00	1096.02	1096.82	1094.72	1095.24	1155	0	33
2015.08.03	08:00:00	1095.22	1095.96	1094.52	1095.83	2090	0	33
2015.08.03	09:00:00	1095.85	1097.66	1094.98	1097.54	3443	0	33
2015.08.03	10:00:00	1097.48	1097.52	1093.18	1093.29	3442	0	33
2015.08.03	11:00:00	1093.30	1094.03	1092.44	1093.42	3038	0	33
2015.08.03	12:00:00	1093.42	1094.10	1092.83	1093.19	2046	0	33
2015.08.03	13:00:00	1093.17	1093.45	1092.43	1092.84	1979	0	35
2015.08.03	14:00:00	1092.84	1093.29	1090.12	1090.39	2726	0	34
2015.08.03	15:00:00	1090.40	1092.69	1089.26	1089.78	4247	0	33
2015.08.03	16:00:00	1089.76	1093.19	1089.10	1092.37	5356	0	33
2015.08.03	17:00:00	1092.36	1093.11	1090.28	1092.11	4787	0	33
2015.08.03	18:00:00	1092.08	1092.17	1089.45	1091.43	3737	0	34
2015.08.03	19:00:00	1091.39	1091.71	1089.38	1091.37	3572	0	34
2015.08.03	20:00:00	1091.37	1091.97	1088.50	1089.23	2753	0	33
2015.08.03	21:00:00	1089.18	1090.71	1085.74	1086.41	3457	0	33
2015.08.03	22:00:00	1086.41	1086.99	1086.18	1086.18	1510	0	34
2015.08.03	23:00:00	1086.22	1086.68	1086.02	1086.50	731	0	33
2015.08.04	01:00:00	1085.63	1085.77	1083.22	1085.09	1099	0	36
2015.08.04	02:00:00	1085.08	1085.51	1083.73	1084.17	783	0	34
2015.08.04	03:00:00	1084.18	1085.05	1082.52	1083.61	2542	0	34
2015.08.04	04:00:00	1083.71	1083.92	1080.90	1082.79	4423	0	33
2015.08.04	05:00:00	1082.79	1084.77	1082.51	1083.85	2914	0	33
2015.08.04	06:00:00	1083.92	1084.77	1083.08	1083.37	1214	0	34
2015.08.04	07:00:00	1083.38	1084.96	1082.79	1084.38	1828	0	33
2015.08.04	08:00:00	1084.38	1087.09	1083.53	1086.22	2903	0	33
2015.08.04	09:00:00	1086.24	1089.76	1086.14	1087.95	3956	0	33
2015.08.04	10:00:00	1087.90	1091.94	1087.80	1091.60	4569	0	33
2015.08.04	11:00:00	1091.70	1092.12	1089.98	1091.02	2938	0	33
2015.08.04	12:00:00	1091.02	1094.64	1089.89	1093.46	3923	0	33
2015.08.04	13:00:00	1093.52	1094.00	1091.65	1091.92	2853	0	34
2015.08.04	14:00:00	1091.93	1092.39	1090.97	1091.86	2385	0	34
2015.08.04	15:00:00	1091.85	1094.54	1090.17	1091.54	5252	0	33
2015.08.04	16:00:00	1091.53	1092.60	1090.62	1091.48	4492	0	33
2015.08.04	17:00:00	1091.45	1092.74	1090.17	1092.00	5278	0	33
2015.08.04	18:00:00	1091.94	1092.81	1091.22	1092.25	3304	0	33
2015.08.04	19:00:00	1092.25	1093.20	1091.80	1092.19	2788	0	33
2015.08.04	20:00:00	1092.18	1092.35	1086.74	1088.23	4585	0	33
2015.08.04	21:00:00	1088.23	1088.53	1084.70	1087.41	3282	0	33
2015.08.04	22:00:00	1087.39	1088.27	1086.86	1088.19	1562	0	34
2015.08.04	23:00:00	1088.18	1089.58	1087.37	1087.50	821	0	34
2015.08.05	01:00:00	1087.79	1087.83	1086.28	1087.17	768	0	35
2015.08.05	02:00:00	1087.17	1087.25	1085.69	1085.69	634	0	34
2015.08.05	03:00:00	1085.73	1087.26	1085.58	1086.36	2077	0	34
2015.08.05	04:00:00	1086.31	1086.31	1084.57	1085.78	2613	0	34
2015.08.05	05:00:00	1085.73	1086.71	1085.09	1086.71	2210	0	33
2015.08.05	06:00:00	1086.69	1087.19	1085.35	1085.80	1668	0	33
2015.08.05	07:00:00	1085.78	1087.07	1085.73	1086.66	1544	0	34
2015.08.05	08:00:00	1086.71	1088.27	1086.50	1088.23	2183	0	33
2015.08.05	09:00:00	1088.20	1088.20	1086.41	1087.72	2955	0	33
2015.08.05	10:00:00	1087.67	1087.82	1085.41	1085.79	2924	0	33
2015.08.05	11:00:00	1085.79	1086.27	1084.16	1085.71	3136	0	33
2015.08.05	12:00:00	1085.66	1086.89	1085.53	1086.23	1850	0	33
2015.08.05	13:00:00	1086.17	1087.29	1085.17	1087.04	2208	0	34
2015.08.05	14:00:00	1087.07	1088.73	1086.79	1088.32	2809	0	33
2015.08.05	15:00:00	1088.37	1092.47	1087.98	1089.85	7157	0	33
2015.08.05	16:00:00	1089.91	1090.46	1087.26	1087.80	6840	0	33
2015.08.05	17:00:00	1086.65	1086.70	1082.89	1084.40	7788	0	33
2015.08.05	18:00:00	1084.40	1085.52	1082.95	1084.40	3521	0	33
2015.08.05	19:00:00	1084.37	1087.22	1084.10	1085.83	2719	0	33
2015.08.05	20:00:00	1085.83	1086.88	1085.63	1086.00	2436	0	33
2015.08.05	21:00:00	1086.01	1086.31	1084.98	1085.02	1722	0	34
2015.08.05	22:00:00	1085.06	1085.18	1083.21	1084.64	1628	0	33
2015.08.05	23:00:00	1084.65	1085.15	1084.12	1084.89	480	0	33
2015.08.06	01:00:00	1084.72	1085.38	1084.39	1085.33	484	0	37
2015.08.06	02:00:00	1085.32	1085.49	1084.89	1084.89	508	0	37
2015.08.06	03:00:00	1084.89	1085.19	1083.41	1084.14	1942	0	33
2015.08.06	04:00:00	1084.15	1085.00	1083.69	1084.76	2575	0	34
2015.08.06	05:00:00	1084.79	1085.32	1084.39	1085.01	1857	0	33
2015.08.06	06:00:00	1084.98	1085.57	1084.22	1084.31	1350	0	34
2015.08.06	07:00:00	1084.35	1084.89	1084.08	1084.36	919	0	33
2015.08.06	08:00:00	1084.35	1087.16	1084.27	1086.68	2441	0	33
2015.08.06	09:00:00	1086.72	1087.01	1086.00	1086.22	2577	0	33
2015.08.06	10:00:00	1086.25	1086.67	1084.04	1084.40	2782	0	33
2015.08.06	11:00:00	1084.40	1085.36	1083.90	1085.07	1597	0	33
2015.08.06	12:00:00	1085.03	1085.62	1084.84	1085.23	2105	0	33
2015.08.06	13:00:00	1085.23	1086.05	1085.02	1086.05	2267	0	33
2015.08.06	14:00:00	1086.02	1087.01	1085.14	1085.72	3376	0	34
2015.08.06	15:00:00	1085.72	1086.37	1084.40	1085.59	4594	0	33
2015.08.06	16:00:00	1085.58	1090.06	1085.26	1089.71	5693	0	33
2015.08.06	17:00:00	1089.81	1090.91	1088.53	1089.46	5892	0	34
2015.08.06	18:00:00	1089.44	1090.65	1088.93	1090.42	4953	0	33
2015.08.06	19:00:00	1090.39	1093.95	1089.79	1092.22	5870	0	33
2015.08.06	20:00:00	1092.18	1093.22	1089.95	1090.33	2574	0	33
2015.08.06	21:00:00	1090.29	1090.78	1089.38	1090.53	869	0	34
2015.08.06	22:00:00	1090.50	1090.88	1088.96	1089.06	927	0	34
2015.08.06	23:00:00	1089.14	1089.77	1088.79	1089.32	438	0	34
2015.08.07	01:00:00	1089.15	1089.87	1089.01	1089.70	433	0	33
2015.08.07	02:00:00	1089.70	1089.94	1088.96	1089.19	525	0	36
2015.08.07	03:00:00	1089.17	1090.17	1088.88	1089.76	1076	0	33
2015.08.07	04:00:00	1089.83	1091.21	1088.25	1088.84	2069	0	33
2015.08.07	05:00:00	1088.89	1089.70	1088.73	1089.08	1196	0	34
2015.08.07	06:00:00	1089.15	1089.31	1088.00	1088.53	1686	0	33
2015.08.07	07:00:00	1088.55	1089.02	1087.89	1088.73	902	0	33
2015.08.07	08:00:00	1088.73	1088.89	1087.86	1088.28	983	0	33
2015.08.07	09:00:00	1088.25	1096.54	1087.40	1096.03	3950	0	33
2015.08.07	10:00:00	1096.03	1097.50	1092.90	1093.14	4785	0	33
2015.08.07	11:00:00	1093.16	1093.34	1091.69	1091.97	2089	0	34
2015.08.07	12:00:00	1091.97	1092.61	1091.30	1091.55	2172	0	33
2015.08.07	13:00:00	1091.54	1092.48	1089.77	1089.87	2240	0	33
2015.08.07	14:00:00	1089.84	1091.34	1089.20	1091.01	2635	0	33
2015.08.07	15:00:00	1091.05	1093.34	1082.68	1083.53	9631	0	33
2015.08.07	16:00:00	1083.43	1097.00	1083.39	1093.48	10794	0	33
2015.08.07	17:00:00	1093.56	1099.42	1093.56	1097.16	9032	0	33
2015.08.07	18:00:00	1097.18	1098.90	1093.43	1093.44	6409	0	33
2015.08.07	19:00:00	1093.45	1094.88	1093.35	1094.19	3137	0	33
2015.08.07	20:00:00	1094.24	1095.42	1093.84	1094.35	2437	0	33
2015.08.07	21:00:00	1094.36	1095.08	1092.92	1093.98	2609	0	34
2015.08.07	22:00:00	1093.93	1093.93	1091.26	1092.05	1769	0	34
2015.08.07	23:00:00	1092.01	1094.26	1091.97	1093.94	550	0	35
2015.08.10	01:00:00	1094.60	1094.60	1091.99	1092.26	1295	0	34
2015.08.10	02:00:00	1092.25	1092.77	1091.71	1091.77	615	0	37
2015.08.10	03:00:00	1091.77	1092.15	1089.53	1090.44	1544	0	34
2015.08.10	04:00:00	1090.53	1093.39	1090.12	1093.18	2487	0	33
2015.08.10	05:00:00	1093.11	1094.05	1092.50	1094.04	1169	0	33
